,context,task,construct,hits,task_hits,construct_hits
8460,EF,WCST,Problem Solving,16,494,511
8461,EF,Sorting,Problem Solving,39,918,511
8462,EF,Somethings the Same Game,Problem Solving,0,0,511
8463,EF,Running Span,Problem Solving,0,10,511
8464,EF,Serial Substraction of Sevens,Problem Solving,0,0,511
8465,EF,Reverse Categorization,Problem Solving,0,4,511
8466,EF,Tower of London,Problem Solving,36,238,511
8467,EF,Visuospatial Span,Problem Solving,0,4,511
8468,EF,Picture Symbol,Problem Solving,0,0,511
8469,EF,Counting Span,Problem Solving,0,2,511
8470,EF,Sentence Repetition,Problem Solving,0,3,511
8471,EF,SR Compatibility,Problem Solving,0,0,511
8472,EF,Simon Says,Problem Solving,0,2,511
8473,EF,Reversal Learning,Problem Solving,2,147,511
8474,EF,Odd One Out,Problem Solving,0,2,511
8475,EF,Plus Minus Task,Problem Solving,0,0,511
8476,EF,Spatial Span,Problem Solving,1,58,511
8477,EF,Pychomotor Vigilance,Problem Solving,0,0,511
8478,EF,Toy Sort,Problem Solving,0,0,511
8479,EF,Simon,Problem Solving,0,113,511
8480,EF,Semantic Fluency,Problem Solving,2,151,511
8481,EF,Oddity Switching,Problem Solving,0,0,511
8482,EF,Spin the Pots,Problem Solving,0,0,511
8483,EF,Object Substitution,Problem Solving,0,0,511
8484,EF,Number Letter,Problem Solving,1,33,511
8485,EF,N-back,Problem Solving,2,246,511
8486,EF,MOT,Problem Solving,0,7,511
8487,EF,Arithmatic Span,Problem Solving,0,0,511
8488,EF,Sentence Completion,Problem Solving,0,51,511
8489,EF,Automated Operation Span,Problem Solving,0,1,511
8490,EF,Self Control Schedule,Problem Solving,0,1,511
8491,EF,Stroop,Problem Solving,23,1395,511
8492,EF,STOP,Problem Solving,1,326,511
8493,EF,Verbal Span,Problem Solving,0,12,511
8494,EF,OOO,Problem Solving,0,0,511
8495,EF,Backward Span,Problem Solving,0,7,511
8496,EF,OSpan,Problem Solving,0,13,511
8497,EF,Adaptive N-back,Problem Solving,0,0,511
8498,EF,Spatial Conflict Arrows,Problem Solving,0,0,511
8499,EF,Corsi Block Span,Problem Solving,0,0,511
8500,EF,Analogy Making,Responsive Action,0,2,0
8501,EF,Animal Shifting,Responsive Action,0,0,0
8502,EF,Anti Saccade,Responsive Action,0,14,0
8503,EF,Attentional Blink,Responsive Action,0,16,0
8504,EF,Attentional Network,Responsive Action,0,60,0
8505,EF,Auditory Attention,Responsive Action,0,53,0
8506,EF,Backward Color Recall,Responsive Action,0,0,0
8507,EF,Balance Beam,Responsive Action,0,2,0
8508,EF,BART,Responsive Action,0,9,0
8509,EF,Balloon Analouge Risk Taking,Responsive Action,0,0,0
8510,EF,Bear Alligator,Responsive Action,0,0,0
8511,EF,Block Design Subtest,Responsive Action,0,7,0
8512,EF,Box Crossing Dual,Responsive Action,0,0,0
8513,EF,Category Fluency,Responsive Action,0,108,0
8514,EF,Category Switch,Responsive Action,0,1,0
8515,EF,Cognitive Flexibility,Responsive Action,0,898,0
8516,EF,Color Shape,Responsive Action,0,11,0
8517,EF,Contingency Naming,Responsive Action,0,0,0
8518,EF,CPT,Responsive Action,0,139,0
8519,EF,Continious Performance Task,Responsive Action,0,0,0
8520,EF,AX-CPT,Responsive Action,0,18,0
8521,EF,Controlled Attention,Responsive Action,0,14,0
8522,EF,Counting Recall,Responsive Action,0,0,0
8523,EF,Cued Unpredictable Switch,Responsive Action,0,0,0
8524,EF,D2 Target Detection,Responsive Action,0,0,0
8525,EF,Degraded Vigilance,Responsive Action,0,0,0
8526,EF,Delay Choice,Responsive Action,0,2,0
8527,EF,Delay Discounting Task,Responsive Action,0,19,0
8528,EF,Delayed Alternation,Responsive Action,0,8,0
8529,EF,Digit Shifting,Responsive Action,0,0,0
8530,EF,Dimension Switching,Responsive Action,0,0,0
8531,EF,DCCS,Responsive Action,0,38,0
8532,EF,Dimensional Change Card Sort,Responsive Action,0,63,0
8533,EF,Dragon,Responsive Action,0,9,0
8534,EF,Expressive Attention,Responsive Action,0,0,0
8535,EF,Flanker,Responsive Action,0,314,0
8536,EF,Flexibility,Responsive Action,0,1441,0
8537,EF,Flexible Item Selection,Responsive Action,0,7,0
8538,EF,Gift Delay,Responsive Action,0,0,0
8539,EF,Gift Wrap,Responsive Action,0,2,0
8540,EF,Go/NoGo,Responsive Action,0,147,0
8541,EF,TMT,Responsive Action,0,362,0
8542,EF,Trail Making Task,Responsive Action,0,23,0
8543,EF,Grass Snow,Responsive Action,0,0,0
8544,EF,Hayling Test,Responsive Action,0,29,0
8545,EF,Head-Toes-Knees-Shoulders,Responsive Action,0,10,0
8546,EF,Incompatibility Test,Responsive Action,0,0,0
8547,EF,IGT,Responsive Action,0,97,0
8548,EF,Iowa Gambling Task,Responsive Action,0,164,0
8549,EF,Keep Track,Responsive Action,0,10,0
8550,EF,Knock and Tap,Responsive Action,0,0,0
8551,EF,Letter Fluency,Responsive Action,0,113,0
8552,EF,Letter Memory,Responsive Action,0,6,0
8553,EF,Letter Monitoring,Responsive Action,0,1,0
8554,EF,LNS,Responsive Action,0,14,0
8555,EF,Letter Number Sequencing,Responsive Action,0,63,0
8556,EF,Lexical Fluency,Responsive Action,0,16,0
8557,EF,Listening Recall,Responsive Action,0,0,0
8558,EF,Local Global,Responsive Action,0,13,0
8559,EF,Luria Hand Game,Responsive Action,0,0,0
8560,EF,MONITOR,Responsive Action,0,206,0
8561,EF,Matrix Monitoring,Responsive Action,0,0,0
8562,EF,Mental Counters,Responsive Action,0,0,0
8563,EF,Mister X,Responsive Action,0,0,0
8564,EF,MCST,Responsive Action,0,11,0
8565,EF,Modified Card Sorting Test,Responsive Action,0,15,0
8566,EF,More Less Odd Even,Responsive Action,0,0,0
8567,EF,Wisconsin Card Sort,Responsive Action,0,55,0
8568,EF,Stop Signal,Responsive Action,0,258,0
8569,EF,Complex Span,Responsive Action,0,9,0
8570,EF,Pick the Picture,Responsive Action,0,0,0
8571,EF,Digit Span,Responsive Action,0,477,0
8572,EF,Random Letter Generation,Responsive Action,0,4,0
8573,EF,Snack Delay,Responsive Action,0,5,0
8574,EF,Visual Matrix Span,Responsive Action,0,0,0
8575,EF,Multiple Object Tracking,Responsive Action,0,4,0
8576,EF,Block Span,Responsive Action,0,4,0
8577,EF,Pictorial Updating,Responsive Action,0,0,0
8578,EF,Nebraska Barnyard,Responsive Action,0,0,0
8579,EF,Random Number Generation,Responsive Action,0,39,0
8580,EF,Nine Boxes,Responsive Action,0,0,0
8581,EF,Shape School,Responsive Action,0,8,0
8582,EF,Tower of Hanoi,Responsive Action,0,69,0
8583,EF,Verbal Fluency,Responsive Action,0,1169,0
8584,EF,Pencil Tapping,Responsive Action,0,0,0
8585,EF,WCST,Responsive Action,0,494,0
8586,EF,Sorting,Responsive Action,0,918,0
8587,EF,Somethings the Same Game,Responsive Action,0,0,0
8588,EF,Running Span,Responsive Action,0,10,0
8589,EF,Serial Substraction of Sevens,Responsive Action,0,0,0
8590,EF,Reverse Categorization,Responsive Action,0,4,0
8591,EF,Tower of London,Responsive Action,0,238,0
8592,EF,Visuospatial Span,Responsive Action,0,4,0
8593,EF,Picture Symbol,Responsive Action,0,0,0
8594,EF,Counting Span,Responsive Action,0,2,0
8595,EF,Sentence Repetition,Responsive Action,0,3,0
8596,EF,SR Compatibility,Responsive Action,0,0,0
8597,EF,Simon Says,Responsive Action,0,2,0
8598,EF,Reversal Learning,Responsive Action,0,147,0
8599,EF,Odd One Out,Responsive Action,0,2,0
8600,EF,Plus Minus Task,Responsive Action,0,0,0
8601,EF,Spatial Span,Responsive Action,0,58,0
8602,EF,Pychomotor Vigilance,Responsive Action,0,0,0
8603,EF,Toy Sort,Responsive Action,0,0,0
8604,EF,Simon,Responsive Action,0,113,0
8605,EF,Semantic Fluency,Responsive Action,0,151,0
8606,EF,Oddity Switching,Responsive Action,0,0,0
8607,EF,Spin the Pots,Responsive Action,0,0,0
8608,EF,Object Substitution,Responsive Action,0,0,0
8609,EF,Number Letter,Responsive Action,0,33,0
8610,EF,N-back,Responsive Action,0,246,0
8611,EF,MOT,Responsive Action,0,7,0
8612,EF,Arithmatic Span,Responsive Action,0,0,0
8613,EF,Sentence Completion,Responsive Action,0,51,0
8614,EF,Automated Operation Span,Responsive Action,0,1,0
8615,EF,Self Control Schedule,Responsive Action,0,1,0
8616,EF,Stroop,Responsive Action,0,1395,0
8617,EF,STOP,Responsive Action,0,326,0
8618,EF,Verbal Span,Responsive Action,0,12,0
8619,EF,OOO,Responsive Action,0,0,0
8620,EF,Backward Span,Responsive Action,0,7,0
8621,EF,OSpan,Responsive Action,0,13,0
8622,EF,Adaptive N-back,Responsive Action,0,0,0
8623,EF,Spatial Conflict Arrows,Responsive Action,0,0,0
8624,EF,Corsi Block Span,Responsive Action,0,0,0
8625,EF,Analogy Making,Response Conflict,0,2,61
8626,EF,Animal Shifting,Response Conflict,0,0,61
8627,EF,Anti Saccade,Response Conflict,0,14,61
8628,EF,Attentional Blink,Response Conflict,0,16,61
8629,EF,Attentional Network,Response Conflict,0,60,61
8630,EF,Auditory Attention,Response Conflict,0,53,61
8631,EF,Backward Color Recall,Response Conflict,0,0,61
8632,EF,Balance Beam,Response Conflict,0,2,61
8633,EF,BART,Response Conflict,0,9,61
8634,EF,Balloon Analouge Risk Taking,Response Conflict,0,0,61
8635,EF,Bear Alligator,Response Conflict,0,0,61
8636,EF,Block Design Subtest,Response Conflict,0,7,61
8637,EF,Box Crossing Dual,Response Conflict,0,0,61
8638,EF,Category Fluency,Response Conflict,0,108,61
8639,EF,Category Switch,Response Conflict,0,1,61
8640,EF,Cognitive Flexibility,Response Conflict,1,898,61
8641,EF,Color Shape,Response Conflict,0,11,61
8642,EF,Contingency Naming,Response Conflict,0,0,61
8643,EF,CPT,Response Conflict,0,139,61
8644,EF,Continious Performance Task,Response Conflict,0,0,61
8645,EF,AX-CPT,Response Conflict,0,18,61
8646,EF,Controlled Attention,Response Conflict,0,14,61
8647,EF,Counting Recall,Response Conflict,0,0,61
8648,EF,Cued Unpredictable Switch,Response Conflict,0,0,61
8649,EF,D2 Target Detection,Response Conflict,0,0,61
8650,EF,Degraded Vigilance,Response Conflict,0,0,61
8651,EF,Delay Choice,Response Conflict,0,2,61
8652,EF,Delay Discounting Task,Response Conflict,0,19,61
8653,EF,Delayed Alternation,Response Conflict,0,8,61
8654,EF,Digit Shifting,Response Conflict,0,0,61
8655,EF,Dimension Switching,Response Conflict,0,0,61
8656,EF,DCCS,Response Conflict,0,38,61
8657,EF,Dimensional Change Card Sort,Response Conflict,0,63,61
8658,EF,Dragon,Response Conflict,0,9,61
8659,EF,Expressive Attention,Response Conflict,0,0,61
8660,EF,Flanker,Response Conflict,17,314,61
8661,EF,Flexibility,Response Conflict,2,1441,61
8662,EF,Flexible Item Selection,Response Conflict,0,7,61
8663,EF,Gift Delay,Response Conflict,0,0,61
8664,EF,Gift Wrap,Response Conflict,0,2,61
8665,EF,Go/NoGo,Response Conflict,0,147,61
8666,EF,TMT,Response Conflict,0,362,61
8667,EF,Trail Making Task,Response Conflict,0,23,61
8668,EF,Grass Snow,Response Conflict,0,0,61
8669,EF,Hayling Test,Response Conflict,0,29,61
8670,EF,Head-Toes-Knees-Shoulders,Response Conflict,0,10,61
8671,EF,Incompatibility Test,Response Conflict,0,0,61
8672,EF,IGT,Response Conflict,0,97,61
8673,EF,Iowa Gambling Task,Response Conflict,0,164,61
8674,EF,Keep Track,Response Conflict,0,10,61
8675,EF,Knock and Tap,Response Conflict,0,0,61
8676,EF,Letter Fluency,Response Conflict,1,113,61
8677,EF,Letter Memory,Response Conflict,0,6,61
8678,EF,Letter Monitoring,Response Conflict,0,1,61
8679,EF,LNS,Response Conflict,0,14,61
8680,EF,Letter Number Sequencing,Response Conflict,0,63,61
8681,EF,Lexical Fluency,Response Conflict,0,16,61
8682,EF,Listening Recall,Response Conflict,0,0,61
8683,EF,Local Global,Response Conflict,0,13,61
8684,EF,Luria Hand Game,Response Conflict,0,0,61
8685,EF,MONITOR,Response Conflict,0,206,61
8686,EF,Matrix Monitoring,Response Conflict,0,0,61
8687,EF,Mental Counters,Response Conflict,0,0,61
8688,EF,Mister X,Response Conflict,0,0,61
8689,EF,MCST,Response Conflict,0,11,61
8690,EF,Modified Card Sorting Test,Response Conflict,0,15,61
8691,EF,More Less Odd Even,Response Conflict,0,0,61
8692,EF,Wisconsin Card Sort,Response Conflict,0,55,61
8693,EF,Stop Signal,Response Conflict,1,258,61
8694,EF,Complex Span,Response Conflict,0,9,61
8695,EF,Pick the Picture,Response Conflict,0,0,61
8696,EF,Digit Span,Response Conflict,0,477,61
8697,EF,Random Letter Generation,Response Conflict,0,4,61
8698,EF,Snack Delay,Response Conflict,0,5,61
8699,EF,Visual Matrix Span,Response Conflict,0,0,61
8700,EF,Multiple Object Tracking,Response Conflict,0,4,61
8701,EF,Block Span,Response Conflict,0,4,61
8702,EF,Pictorial Updating,Response Conflict,0,0,61
8703,EF,Nebraska Barnyard,Response Conflict,0,0,61
8704,EF,Random Number Generation,Response Conflict,0,39,61
8705,EF,Nine Boxes,Response Conflict,0,0,61
8706,EF,Shape School,Response Conflict,0,8,61
8707,EF,Tower of Hanoi,Response Conflict,0,69,61
8708,EF,Verbal Fluency,Response Conflict,0,1169,61
8709,EF,Pencil Tapping,Response Conflict,0,0,61
8710,EF,WCST,Response Conflict,0,494,61
8711,EF,Sorting,Response Conflict,0,918,61
8712,EF,Somethings the Same Game,Response Conflict,0,0,61
8713,EF,Running Span,Response Conflict,0,10,61
8714,EF,Serial Substraction of Sevens,Response Conflict,0,0,61
8715,EF,Reverse Categorization,Response Conflict,0,4,61
8716,EF,Tower of London,Response Conflict,0,238,61
8717,EF,Visuospatial Span,Response Conflict,0,4,61
8718,EF,Picture Symbol,Response Conflict,0,0,61
8719,EF,Counting Span,Response Conflict,0,2,61
8720,EF,Sentence Repetition,Response Conflict,0,3,61
8721,EF,SR Compatibility,Response Conflict,0,0,61
8722,EF,Simon Says,Response Conflict,0,2,61
8723,EF,Reversal Learning,Response Conflict,1,147,61
8724,EF,Odd One Out,Response Conflict,0,2,61
8725,EF,Plus Minus Task,Response Conflict,0,0,61
8726,EF,Spatial Span,Response Conflict,0,58,61
8727,EF,Pychomotor Vigilance,Response Conflict,0,0,61
8728,EF,Toy Sort,Response Conflict,0,0,61
8729,EF,Simon,Response Conflict,4,113,61
8730,EF,Semantic Fluency,Response Conflict,0,151,61
8731,EF,Oddity Switching,Response Conflict,0,0,61
8732,EF,Spin the Pots,Response Conflict,0,0,61
8733,EF,Object Substitution,Response Conflict,0,0,61
8734,EF,Number Letter,Response Conflict,0,33,61
8735,EF,N-back,Response Conflict,0,246,61
8736,EF,MOT,Response Conflict,0,7,61
8737,EF,Arithmatic Span,Response Conflict,0,0,61
8738,EF,Sentence Completion,Response Conflict,0,51,61
8739,EF,Automated Operation Span,Response Conflict,0,1,61
8740,EF,Self Control Schedule,Response Conflict,0,1,61
8741,EF,Stroop,Response Conflict,13,1395,61
8742,EF,STOP,Response Conflict,3,326,61
8743,EF,Verbal Span,Response Conflict,0,12,61
8744,EF,OOO,Response Conflict,0,0,61
8745,EF,Backward Span,Response Conflict,0,7,61
8746,EF,OSpan,Response Conflict,0,13,61
8747,EF,Adaptive N-back,Response Conflict,0,0,61
8748,EF,Spatial Conflict Arrows,Response Conflict,0,0,61
8749,EF,Corsi Block Span,Response Conflict,0,0,61
8750,EF,Analogy Making,Reward Processing,0,2,79
8751,EF,Animal Shifting,Reward Processing,0,0,79
8752,EF,Anti Saccade,Reward Processing,0,14,79
8753,EF,Attentional Blink,Reward Processing,0,16,79
8754,EF,Attentional Network,Reward Processing,0,60,79
8755,EF,Auditory Attention,Reward Processing,0,53,79
8756,EF,Backward Color Recall,Reward Processing,0,0,79
8757,EF,Balance Beam,Reward Processing,0,2,79
8758,EF,BART,Reward Processing,1,9,79
8759,EF,Balloon Analouge Risk Taking,Reward Processing,0,0,79
8760,EF,Bear Alligator,Reward Processing,0,0,79
8761,EF,Block Design Subtest,Reward Processing,0,7,79
8762,EF,Box Crossing Dual,Reward Processing,0,0,79
8763,EF,Category Fluency,Reward Processing,0,108,79
8764,EF,Category Switch,Reward Processing,0,1,79
8765,EF,Cognitive Flexibility,Reward Processing,1,898,79
8766,EF,Color Shape,Reward Processing,0,11,79
8767,EF,Contingency Naming,Reward Processing,0,0,79
8768,EF,CPT,Reward Processing,0,139,79
8769,EF,Continious Performance Task,Reward Processing,0,0,79
8770,EF,AX-CPT,Reward Processing,0,18,79
8771,EF,Controlled Attention,Reward Processing,0,14,79
8772,EF,Counting Recall,Reward Processing,0,0,79
8773,EF,Cued Unpredictable Switch,Reward Processing,0,0,79
8774,EF,D2 Target Detection,Reward Processing,0,0,79
8775,EF,Degraded Vigilance,Reward Processing,0,0,79
8776,EF,Delay Choice,Reward Processing,0,2,79
8777,EF,Delay Discounting Task,Reward Processing,1,19,79
8778,EF,Delayed Alternation,Reward Processing,0,8,79
8779,EF,Digit Shifting,Reward Processing,0,0,79
8780,EF,Dimension Switching,Reward Processing,0,0,79
8781,EF,DCCS,Reward Processing,1,38,79
8782,EF,Dimensional Change Card Sort,Reward Processing,1,63,79
8783,EF,Dragon,Reward Processing,0,9,79
8784,EF,Expressive Attention,Reward Processing,0,0,79
8785,EF,Flanker,Reward Processing,1,314,79
8786,EF,Flexibility,Reward Processing,2,1441,79
8787,EF,Flexible Item Selection,Reward Processing,0,7,79
8788,EF,Gift Delay,Reward Processing,0,0,79
8789,EF,Gift Wrap,Reward Processing,0,2,79
8790,EF,Go/NoGo,Reward Processing,1,147,79
8791,EF,TMT,Reward Processing,1,362,79
8792,EF,Trail Making Task,Reward Processing,0,23,79
8793,EF,Grass Snow,Reward Processing,0,0,79
8794,EF,Hayling Test,Reward Processing,0,29,79
8795,EF,Head-Toes-Knees-Shoulders,Reward Processing,0,10,79
8796,EF,Incompatibility Test,Reward Processing,0,0,79
8797,EF,IGT,Reward Processing,5,97,79
8798,EF,Iowa Gambling Task,Reward Processing,8,164,79
8799,EF,Keep Track,Reward Processing,0,10,79
8800,EF,Knock and Tap,Reward Processing,0,0,79
8801,EF,Letter Fluency,Reward Processing,0,113,79
8802,EF,Letter Memory,Reward Processing,0,6,79
8803,EF,Letter Monitoring,Reward Processing,0,1,79
8804,EF,LNS,Reward Processing,0,14,79
8805,EF,Letter Number Sequencing,Reward Processing,1,63,79
8806,EF,Lexical Fluency,Reward Processing,0,16,79
8807,EF,Listening Recall,Reward Processing,0,0,79
8808,EF,Local Global,Reward Processing,0,13,79
8809,EF,Luria Hand Game,Reward Processing,0,0,79
8810,EF,MONITOR,Reward Processing,1,206,79
8811,EF,Matrix Monitoring,Reward Processing,0,0,79
8812,EF,Mental Counters,Reward Processing,0,0,79
8813,EF,Mister X,Reward Processing,0,0,79
8814,EF,MCST,Reward Processing,0,11,79
8815,EF,Modified Card Sorting Test,Reward Processing,0,15,79
8816,EF,More Less Odd Even,Reward Processing,0,0,79
8817,EF,Wisconsin Card Sort,Reward Processing,0,55,79
8818,EF,Stop Signal,Reward Processing,1,258,79
8819,EF,Complex Span,Reward Processing,0,9,79
8820,EF,Pick the Picture,Reward Processing,0,0,79
8821,EF,Digit Span,Reward Processing,1,477,79
8822,EF,Random Letter Generation,Reward Processing,0,4,79
8823,EF,Snack Delay,Reward Processing,0,5,79
8824,EF,Visual Matrix Span,Reward Processing,0,0,79
8825,EF,Multiple Object Tracking,Reward Processing,0,4,79
8826,EF,Block Span,Reward Processing,0,4,79
8827,EF,Pictorial Updating,Reward Processing,0,0,79
8828,EF,Nebraska Barnyard,Reward Processing,0,0,79
8829,EF,Random Number Generation,Reward Processing,0,39,79
8830,EF,Nine Boxes,Reward Processing,0,0,79
8831,EF,Shape School,Reward Processing,0,8,79
8832,EF,Tower of Hanoi,Reward Processing,0,69,79
8833,EF,Verbal Fluency,Reward Processing,1,1169,79
8834,EF,Pencil Tapping,Reward Processing,0,0,79
8835,EF,WCST,Reward Processing,0,494,79
8836,EF,Sorting,Reward Processing,0,918,79
8837,EF,Somethings the Same Game,Reward Processing,0,0,79
8838,EF,Running Span,Reward Processing,0,10,79
8839,EF,Serial Substraction of Sevens,Reward Processing,0,0,79
8840,EF,Reverse Categorization,Reward Processing,0,4,79
8841,EF,Tower of London,Reward Processing,1,238,79
8842,EF,Visuospatial Span,Reward Processing,0,4,79
8843,EF,Picture Symbol,Reward Processing,0,0,79
8844,EF,Counting Span,Reward Processing,0,2,79
8845,EF,Sentence Repetition,Reward Processing,0,3,79
8846,EF,SR Compatibility,Reward Processing,0,0,79
8847,EF,Simon Says,Reward Processing,0,2,79
8848,EF,Reversal Learning,Reward Processing,3,147,79
8849,EF,Odd One Out,Reward Processing,0,2,79
8850,EF,Plus Minus Task,Reward Processing,0,0,79
8851,EF,Spatial Span,Reward Processing,0,58,79
8852,EF,Pychomotor Vigilance,Reward Processing,0,0,79
8853,EF,Toy Sort,Reward Processing,0,0,79
8854,EF,Simon,Reward Processing,0,113,79
8855,EF,Semantic Fluency,Reward Processing,0,151,79
8856,EF,Oddity Switching,Reward Processing,0,0,79
8857,EF,Spin the Pots,Reward Processing,0,0,79
8858,EF,Object Substitution,Reward Processing,0,0,79
8859,EF,Number Letter,Reward Processing,0,33,79
8860,EF,N-back,Reward Processing,0,246,79
8861,EF,MOT,Reward Processing,0,7,79
8862,EF,Arithmatic Span,Reward Processing,0,0,79
8863,EF,Sentence Completion,Reward Processing,0,51,79
8864,EF,Automated Operation Span,Reward Processing,0,1,79
8865,EF,Self Control Schedule,Reward Processing,0,1,79
8866,EF,Stroop,Reward Processing,5,1395,79
8867,EF,STOP,Reward Processing,1,326,79
8868,EF,Verbal Span,Reward Processing,0,12,79
8869,EF,OOO,Reward Processing,0,0,79
8870,EF,Backward Span,Reward Processing,0,7,79
8871,EF,OSpan,Reward Processing,0,13,79
8872,EF,Adaptive N-back,Reward Processing,0,0,79
8873,EF,Spatial Conflict Arrows,Reward Processing,0,0,79
8874,EF,Corsi Block Span,Reward Processing,0,0,79
8875,EF,Analogy Making,Self Control,0,2,180
8876,EF,Animal Shifting,Self Control,0,0,180
8877,EF,Anti Saccade,Self Control,0,14,180
8878,EF,Attentional Blink,Self Control,0,16,180
8879,EF,Attentional Network,Self Control,0,60,180
8880,EF,Auditory Attention,Self Control,0,53,180
