task,concept,timestamp_ms,task_concept_ef_hits,task_suffixtask_concept_ef_hits,task_suffixtest_concept_ef_hits,task_suffixgame_concept_ef_hits,task_concept_hits,task_suffixtask_concept_hits,task_suffixtest_concept_hits,task_suffixgame_concept_hits,concept_hits,concept_ef_hits,task_hits,task_suffixtask_hits,task_suffixtest_hits,task_suffixgame_hits,task_ef_hits,task_suffixtask_ef_hits,task_suffixgame_ef_hits,task_suffixtest_ef_hits
Counting Span,Creativity,1579043121731,0,0,0,0,0,0,0,0
Digit Span,Inhibition Control,1579043127880,2,0,1,0,2,0,1,0
Spatial Span,Response Conflict,1579043134059,0,0,0,0,0,0,0,0
Shape School,Switching,1579043140192,1,1,0,0,4,3,0,0
Adaptive N-back,Response Conflict,1579043146270,0,0,0,0,0,0,0,0
Automated Operation Span,Inference Control,1579043152394,0,0,0,0,0,0,0,0
WCST,Cognitive Flexibility,1579043158608,48,0,0,0,111,0,0,0
More Less Odd Even,Verbal Processing,1579043164833,0,0,0,0,0,0,0,0
Object Substitution,Executive Control,1579043170935,0,0,0,0,0,0,0,0
Adaptive N-back,Creativity,1579043177029,0,0,0,0,0,0,0,0
Tower of Hanoi,Emotional Control,1579043183104,0,0,0,0,0,0,0,0
Running Span,Logical Reasoning,1579043189200,0,0,0,0,0,0,0,0
Multiple Object Tracking,Fluid Intelligence,1579043195389,0,0,0,0,1,0,0,0
Nebraska Barnyard,Emotional Regulation,1579043201498,0,0,0,0,0,0,0,0
N-back,Working Memory,1579043207660,193,107,6,0,1429,751,40,0
Wisconsin Card Sort,Behavioral Regulation,1579043213884,0,0,0,0,1,1,0,0
Sentence Completion,Behavioral Control,1579043219988,0,0,0,0,0,0,0,0
Simon,Switching,1579043226169,9,4,0,0,41,24,0,0
Automated Operation Span,Working Memory,1579043232479,1,1,0,0,18,12,2,0
Nine Boxes,Emotional Control,1579043238641,0,0,0,0,0,0,0,0
Wisconsin Card Sort,Fluid Intelligence,1579043244764,0,0,0,0,0,0,0,0
Stop Signal,Self Control,1579043252016,4,2,0,0,34,22,0,0
Pick the Picture,Generativity,1579043258965,0,0,0,0,0,0,0,0
Plus Minus Task,Effective Performance,1579043265041,0,0,0,0,0,0,0,0
Adaptive N-back,Working Memory,1579043271158,0,0,0,0,0,0,0,0
Shape School,Dual Task Coordination,1579043277271,0,0,0,0,0,0,0,0
Plus Minus Task,Working Memory,1579043283377,0,0,0,0,0,0,0,0
Verbal Fluency,Fluid Intelligence,1579043289578,11,0,0,0,25,0,0,0
Pick the Picture,Organization,1579043295731,0,0,0,0,0,0,0,0
Block Span,Fluid Intelligence,1579043301835,0,0,0,0,0,0,0,0
Simon Says,Behavioral Regulation,1579043307965,0,0,0,0,0,0,0,0
Adaptive N-back,Cognitive Control,1579043314155,0,0,0,0,0,0,0,0
Sorting,Emotional Control,1579043320241,0,0,0,0,1,0,0,0
Picture Symbol,Inhibition Control,1579043326437,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Updating,1579043332601,0,0,0,0,0,0,0,0
Automated Operation Span,Response Inhibition,1579043338705,0,0,0,0,0,0,0,0
MOT,Behavioral Control,1579043344796,0,0,0,0,0,0,0,0
Random Letter Generation,Strategic Retrieval,1579043350996,0,0,0,0,0,0,0,0
Sentence Repetition,Inhibition Control,1579043357139,0,0,0,0,0,0,0,0
Verbal Span,Generativity,1579043363232,0,0,0,0,0,0,0,0
Random Letter Generation,Effective Performance,1579043369419,0,0,0,0,0,0,0,0
Pick the Picture,Reward Processing,1579043375649,0,0,0,0,0,0,0,0
Visual Matrix Span,Inhibition Control,1579043381759,0,0,0,0,0,0,0,0
Spin the Pots,Responsive Action,1579043387879,0,0,0,0,0,0,0,0
Self Control Schedule,Shifting,1579043394020,0,0,0,0,0,0,0,0
Tower of London,Response Conflict,1579043400103,0,0,0,0,0,0,0,0
Self Control Schedule,Verbal Processing,1579043406198,0,0,0,0,0,0,0,0
SR Compatibility,Generativity,1579043412309,0,0,0,0,0,0,0,0
Visuospatial Span,Shifting,1579043418456,0,0,0,0,0,0,0,0
Snack Delay,Updating,1579043424646,0,0,0,0,0,0,0,0
Digit Span,Cognitive Control,1579043430785,8,1,3,0,26,6,3,0
Multiple Object Tracking,Creativity,1579043436967,0,0,0,0,0,0,0,0
N-back,Cognitive Control,1579043443083,14,4,1,0,82,49,1,0
Pencil Tapping,Behavioral Regulation,1579043449286,0,0,0,0,0,0,0,0
Somethings the Same Game,Inhibition,1579043455457,0,0,0,0,0,0,0,0
Corsi Block Span,Cognitive Control,1579043461572,0,0,0,0,0,0,0,0
Verbal Span,Initiation,1579043467672,0,0,0,0,0,0,0,0
WCST,Switching,1579043474581,13,0,0,0,35,0,0,0
Sorting,Volition,1579043480672,0,0,0,0,1,0,1,0
STOP,Effective Performance,1579043486919,0,0,0,0,0,0,0,0
Adaptive N-back,Organization,1579043493077,0,0,0,0,0,0,0,0
Block Span,Updating,1579043499165,0,0,0,0,0,0,0,0
Stroop,Updating,1579043505259,37,10,11,0,60,21,12,0
SR Compatibility,Updating,1579043511433,0,0,0,0,0,0,0,0
Counting Span,Working Memory,1579043517569,2,0,0,0,19,8,0,0
Backward Span,Responsive Action,1579043523730,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Mindfulness,1579043529826,0,0,0,0,0,0,0,0
Odd One Out,Behavioral Control,1579043535917,0,0,0,0,0,0,0,0
Block Span,Creativity,1579043542010,0,0,0,0,0,0,0,0
Visuospatial Span,Sequencing,1579043548111,0,0,0,0,4,0,0,0
Plus Minus Task,Logical Reasoning,1579043555179,0,0,0,0,0,0,0,0
Semantic Fluency,Effective Performance,1579043561390,0,0,0,0,0,0,0,0
Snack Delay,Effective Performance,1579043567484,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Inference Control,1579043573631,0,0,0,0,0,0,0,0
Corsi Block Span,Response Conflict,1579043579711,0,0,0,0,0,0,0,0
Arithmatic Span,Relational Reasoning,1579043585785,0,0,0,0,0,0,0,0
Nine Boxes,Relational Reasoning,1579043591973,0,0,0,0,0,0,0,0
Stroop,Mindfulness,1579043598153,6,4,0,0,33,17,8,0
Simon Says,Fluid Intelligence,1579043604333,0,0,0,0,0,0,0,0
Self Control Schedule,Inference Control,1579043610464,0,0,0,0,0,0,0,0
Semantic Fluency,Strategic Retrieval,1579043616736,0,0,0,0,1,0,0,0
Backward Span,Updating,1579043622877,0,0,0,0,3,2,0,0
Sentence Completion,Working Memory,1579043629127,13,0,11,0,38,9,18,0
Serial Substraction of Sevens,Initiation,1579043635305,0,0,0,0,0,0,0,0
Tower of London,Inference Control,1579043641583,0,0,0,0,0,0,0,0
Block Span,Mindfulness,1579043647763,0,0,0,0,0,0,0,0
Snack Delay,Mindfulness,1579043653888,0,0,0,0,0,0,0,0
STOP,Deductive Reasoning,1579043660464,0,0,0,0,0,0,0,0
Visual Matrix Span,Self Control,1579043666722,0,0,0,0,0,0,0,0
Running Span,Visuospatial Processing,1579043672838,0,0,0,0,0,0,0,0
Sentence Repetition,Cognitive Flexibility,1579043679148,0,0,0,0,0,0,0,0
OSpan,Sequencing,1579043685281,0,0,0,0,1,1,0,0
Tower of London,Inhibition,1579043691422,34,7,3,0,60,12,5,0
Complex Span,Working Memory,1579043697564,7,1,0,0,160,42,0,0
Picture Symbol,Working Memory,1579043703730,0,0,0,0,0,0,0,0
Sorting,Strategic Retrieval,1579043709953,1,0,1,0,1,0,1,0
Reverse Categorization,Responsive Action,1579043716153,0,0,0,0,0,0,0,0
Sentence Repetition,Response Inhibition,1579043722586,0,0,0,0,0,0,0,0
Nine Boxes,Dual Task Coordination,1579043728753,0,0,0,0,0,0,0,0
Verbal Span,Shifting,1579043734878,3,0,0,0,3,0,0,0
Spatial Span,Sequencing,1579043741178,5,0,1,0,20,0,1,0
Plus Minus Task,Deductive Reasoning,1579043747449,0,0,0,0,0,0,0,0
Simon Says,Emotional Control,1579043753568,0,0,0,0,0,0,0,0
Adaptive N-back,Behavioral Control,1579043759802,0,0,0,0,0,0,0,0
Adaptive N-back,Visuospatial Processing,1579043765950,0,0,0,0,0,0,0,0
Pencil Tapping,Feedback Learning,1579043772056,0,0,0,0,0,0,0,0
Sentence Completion,Dual Task Coordination,1579043778181,0,0,0,0,0,0,0,0
WCST,Reward Processing,1579043784448,0,0,0,0,1,0,0,0
Sentence Repetition,Creativity,1579043790554,0,0,0,0,0,0,0,0
Arithmatic Span,Strategic Retrieval,1579043796707,0,0,0,0,0,0,0,0
WCST,Inhibition Control,1579043802849,0,0,0,0,2,0,0,0
Self Control Schedule,Fluid Intelligence,1579043808965,0,0,0,0,0,0,0,0
Oddity Switching,Central Executive,1579043815263,0,0,0,0,0,0,0,0
Random Number Generation,Dual Task Coordination,1579043821360,0,0,0,0,0,0,0,0
Digit Span,Mindfulness,1579043827466,0,0,0,0,6,0,1,0
Spatial Conflict Arrows,Relational Reasoning,1579043833631,0,0,0,0,0,0,0,0
OOO,Emotional Control,1579043839745,0,0,0,0,0,0,0,0
Pictorial Updating,Reward Processing,1579043845843,0,0,0,0,0,0,0,0
Semantic Fluency,Cognitive Control,1579043852035,3,0,1,0,5,0,1,0
Spin the Pots,Emotional Regulation,1579043859122,0,0,0,0,0,0,0,0
Simon,Emotional Regulation,1579043865239,0,0,0,0,0,0,0,0
Pychomotor Vigilance,Effective Performance,1579043872155,0,0,0,0,0,0,0,0
Arithmatic Span,Sequencing,1579043880275,0,0,0,0,0,0,0,0
Automated Operation Span,Volition,1579043887776,0,0,0,0,0,0,0,0
Plus Minus Task,Behavioral Control,1579043893893,0,0,0,0,0,0,0,0
Complex Span,Logical Reasoning,1579043900042,0,0,0,0,0,0,0,0
Random Number Generation,Feedback Learning,1579043906205,0,0,0,0,0,0,0,0
Tower of London,Fluid Intelligence,1579043912311,6,1,1,0,14,2,3,0
Multiple Object Tracking,Response Inhibition,1579043918519,0,0,0,0,0,0,0,0
Object Substitution,Behavioral Control,1579043924715,0,0,0,0,0,0,0,0
Odd One Out,Emotional Control,1579043930813,0,0,0,0,0,0,0,0
Reversal Learning,Response Conflict,1579043938033,1,0,0,0,2,0,0,0
Verbal Fluency,Logical Reasoning,1579043944157,2,0,0,0,4,0,0,0
Simon,Working Memory,1579043950382,17,12,0,0,60,39,0,0
Random Letter Generation,Behavioral Regulation,1579043957075,0,0,0,0,0,0,0,0
Counting Span,Sequencing,1579043963258,0,0,0,0,0,0,0,0
Verbal Span,Behavioral Regulation,1579043969266,0,0,0,0,0,0,0,0
Tower of Hanoi,Relational Reasoning,1579043975474,0,0,0,0,0,0,0,0
Stop Signal,Sequencing,1579043981609,1,1,0,0,44,1,0,0
WCST,Feedback Learning,1579043989152,0,0,0,0,1,0,0,0
Random Letter Generation,Relational Reasoning,1579043999756,0,0,0,0,0,0,0,0
Corsi Block Span,Logical Reasoning,1579044005866,0,0,0,0,0,0,0,0
STOP,Cognitive Control,1579044012005,69,2,0,0,245,11,0,0
Toy Sort,Logical Reasoning,1579044018263,0,0,0,0,0,0,0,0
Automated Operation Span,Response Conflict,1579044024336,0,0,0,0,0,0,0,0
Picture Symbol,Self Control,1579044030498,0,0,0,0,0,0,0,0
Toy Sort,Creativity,1579044037245,0,0,0,0,0,0,0,0
Simon Says,Self Control,1579044043367,0,0,0,0,0,0,0,0
Verbal Fluency,Volition,1579044050009,0,0,0,0,0,0,0,0
STOP,Behavioral Control,1579044056232,3,0,0,0,37,5,0,0
Reverse Categorization,Strategic Retrieval,1579044062831,0,0,0,0,0,0,0,0
Number Letter,Organization,1579044068957,0,0,0,0,0,0,0,0
SR Compatibility,Volition,1579044075091,0,0,0,0,0,0,0,0
Arithmatic Span,Inference Control,1579044081145,0,0,0,0,0,0,0,0
Adaptive N-back,Volition,1579044087785,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Visuospatial Processing,1579044093984,0,0,0,0,0,0,0,0
Somethings the Same Game,Executive Control,1579044100101,0,0,0,0,0,0,0,0
Visual Matrix Span,Behavioral Control,1579044106265,0,0,0,0,0,0,0,0
MOT,Motivational Drive,1579044113395,0,0,0,0,0,0,0,0
Pictorial Updating,Initiation,1579044119570,0,0,0,0,0,0,0,0
Block Span,Behavioral Regulation,1579044125666,0,0,0,0,0,0,0,0
Pychomotor Vigilance,Response Conflict,1579044131783,0,0,0,0,0,0,0,0
Toy Sort,Responsive Action,1579044137968,0,0,0,0,0,0,0,0
Pencil Tapping,Working Memory,1579044144053,0,0,0,0,0,0,0,0
STOP,Organization,1579044150334,5,1,0,0,1138,1,0,0
Nebraska Barnyard,Strategic Retrieval,1579044157764,0,0,0,0,0,0,0,0
Shape School,Feedback Learning,1579044163910,0,0,0,0,0,0,0,0
Wisconsin Card Sort,Dual Task Coordination,1579044170769,0,0,0,0,0,0,0,0
Tower of London,Inhibition Control,1579044176926,0,0,0,0,0,0,0,0
Pictorial Updating,Creativity,1579044183446,0,0,0,0,0,0,0,0
Sentence Completion,Executive Control,1579044189564,2,0,2,0,4,1,2,0
Sentence Completion,Feedback Learning,1579044195785,0,0,0,0,0,0,0,0
Verbal Span,Central Executive,1579044201948,1,0,0,0,10,0,1,0
Simon,Creativity,1579044208126,2,0,0,0,3,0,0,0
Odd One Out,Cognitive Control,1579044214436,0,0,0,0,1,0,0,0
Number Letter,Inhibition,1579044220939,17,4,0,0,23,6,0,0
Self Control Schedule,Visuospatial Processing,1579044227119,0,0,0,0,0,0,0,0
OSpan,Inhibition Control,1579044233351,0,0,0,0,0,0,0,0
Oddity Switching,Motivational Drive,1579044239561,0,0,0,0,0,0,0,0
Running Span,Reward Processing,1579044245643,0,0,0,0,0,0,0,0
Number Letter,Working Memory,1579044251768,12,3,0,0,17,5,0,0
Visuospatial Span,Visuospatial Processing,1579044257852,0,0,0,0,1,0,0,0
Running Span,Fluency,1579044263925,0,0,0,0,0,0,0,0
Verbal Fluency,Behavioral Control,1579044270052,0,0,0,0,0,0,0,0
Reversal Learning,Emotional Regulation,1579044276410,1,1,0,0,2,1,0,0
STOP,Executive Control,1579044284417,46,5,0,0,111,6,0,0
Nine Boxes,Problem Solving,1579044290582,0,0,0,0,0,0,0,0
Plus Minus Task,Executive Control,1579044296779,0,0,0,0,0,0,0,0
Complex Span,Volition,1579044303025,0,0,0,0,0,0,0,0
Semantic Fluency,Fluid Intelligence,1579044309096,0,0,0,0,3,0,0,0
Odd One Out,Problem Solving,1579044315370,0,0,0,0,0,0,0,0
OOO,Inference Control,1579044321503,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Creativity,1579044327563,0,0,0,0,0,0,0,0
Spatial Span,Behavioral Regulation,1579044334067,1,0,1,0,1,0,1,0
Nebraska Barnyard,Inhibition,1579044340193,0,0,0,0,0,0,0,0
Nine Boxes,Organization,1579044346286,0,0,0,0,0,0,0,0
Running Span,Working Memory,1579044352472,8,3,0,0,18,8,0,0
Wisconsin Card Sort,Deductive Reasoning,1579044358737,0,0,0,0,0,0,0,0
Backward Span,Motivational Drive,1579044364874,0,0,0,0,0,0,0,0
Object Substitution,Fluency,1579044370980,0,0,0,0,0,0,0,0
Nine Boxes,Sequencing,1579044377593,0,0,0,0,0,0,0,0
Semantic Fluency,Updating,1579044383702,1,0,0,0,5,0,1,0
Shape School,Fluency,1579044389923,1,0,0,0,1,0,0,0
Spatial Span,Central Executive,1579044396485,2,0,0,0,9,0,0,0
Random Number Generation,Emotional Regulation,1579044402580,0,0,0,0,0,0,0,0
Snack Delay,Volition,1579044408745,0,0,0,0,0,0,0,0
Reverse Categorization,Fluid Intelligence,1579044415200,0,0,0,0,0,0,0,0
Reverse Categorization,Initiation,1579044421658,0,0,0,0,0,0,0,0
Adaptive N-back,Self Control,1579044428250,0,0,0,0,0,0,0,0
Toy Sort,Inhibition,1579044434388,0,0,0,0,0,0,0,0
Somethings the Same Game,Switching,1579044440506,0,0,0,0,0,0,0,0
Block Span,Problem Solving,1579044446618,0,0,0,0,0,0,0,0
Plus Minus Task,Initiation,1579044452704,0,0,0,0,0,0,0,0
Spatial Span,Logical Reasoning,1579044459797,0,0,0,0,0,0,0,0
WCST,Updating,1579044465931,6,0,0,0,15,0,0,0
Simon,Volition,1579044472078,0,0,0,0,0,0,0,0
Backward Span,Fluency,1579044478337,3,0,0,0,9,0,2,0
Pictorial Updating,Problem Solving,1579044484492,0,0,0,0,0,0,0,0
Running Span,Relational Reasoning,1579044490578,0,0,0,0,0,0,0,0
Sentence Repetition,Volition,1579044496783,0,0,0,0,0,0,0,0
Digit Span,Reward Processing,1579044502927,1,0,0,0,1,0,0,0
Number Letter,Central Executive,1579044509031,0,0,0,0,1,0,0,0
Pychomotor Vigilance,Volition,1579044515132,0,0,0,0,0,0,0,0
Block Span,Cognitive Flexibility,1579044521327,0,0,0,0,0,0,0,0
Simon,Central Executive,1579044527478,0,0,0,0,0,0,0,0
Verbal Span,Deductive Reasoning,1579044533680,0,0,0,0,0,0,0,0
Pychomotor Vigilance,Responsive Action,1579044539861,0,0,0,0,0,0,0,0
Verbal Fluency,Organization,1579044545957,22,3,4,0,113,13,13,0
Digit Span,Cognitive Flexibility,1579044552078,20,1,4,0,42,2,7,0
More Less Odd Even,Problem Solving,1579044558417,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Motivational Drive,1579044564706,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Inhibition Control,1579044570840,0,0,0,0,0,0,0,0
OOO,Organization,1579044577048,0,0,0,0,2,0,0,0
Running Span,Behavioral Regulation,1579044583477,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Behavioral Regulation,1579044590600,0,0,0,0,0,0,0,0
Plus Minus Task,Mindfulness,1579044596690,0,0,0,0,0,0,0,0
Visual Matrix Span,Cognitive Control,1579044602928,0,0,0,0,0,0,0,0
Object Substitution,Relational Reasoning,1579044609026,0,0,0,0,0,0,0,0
Stroop,Emotional Regulation,1579044615134,1,1,0,0,13,9,1,0
Pencil Tapping,Organization,1579044621284,0,0,0,0,1,0,0,0
Number Letter,Verbal Processing,1579044627420,0,0,0,0,0,0,0,0
Tower of Hanoi,Self Control,1579044633540,0,0,0,0,0,0,0,0
Object Substitution,Logical Reasoning,1579044639800,0,0,0,0,0,0,0,0
Counting Span,Self Control,1579044646229,0,0,0,0,0,0,0,0
Pick the Picture,Problem Solving,1579044652389,0,0,0,0,0,0,0,0
Arithmatic Span,Response Conflict,1579044658519,0,0,0,0,0,0,0,0
Oddity Switching,Dual Task Coordination,1579044664729,0,0,0,0,0,0,0,0
Nebraska Barnyard,Updating,1579044670979,0,0,0,0,0,0,0,0
Number Letter,Behavioral Control,1579044677200,0,0,0,0,0,0,0,0
Picture Symbol,Creativity,1579044683547,0,0,0,0,0,0,0,0
Tower of London,Deductive Reasoning,1579044690254,0,0,0,0,1,0,0,0
Digit Span,Emotional Control,1579044696418,3,0,0,0,4,0,0,0
Spin the Pots,Response Inhibition,1579044702749,0,0,0,0,0,0,0,0
Simon Says,Creativity,1579044709224,0,0,0,0,0,0,0,0
Counting Span,Dual Task Coordination,1579044734015,0,0,0,0,0,0,0,0
Tower of London,Problem Solving,1579044740122,36,8,7,0,78,23,16,0
Visual Matrix Span,Creativity,1579044746279,0,0,0,0,0,0,0,0
Self Control Schedule,Problem Solving,1579044752611,0,0,0,0,1,0,0,0
Pick the Picture,Behavioral Regulation,1579044760316,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Fluid Intelligence,1579044766454,0,0,0,0,0,0,0,0
OSpan,Inhibition,1579044772609,2,0,0,0,2,0,0,0
Visual Matrix Span,Inference Control,1579044778776,0,0,0,0,0,0,0,0
Verbal Fluency,Problem Solving,1579044784920,35,2,2,0,101,3,8,0
Number Letter,Updating,1579044791181,5,2,0,0,8,3,0,0
Spatial Conflict Arrows,Behavioral Regulation,1579044797308,0,0,0,0,0,0,0,0
Verbal Fluency,Deductive Reasoning,1579044803433,2,0,0,0,2,0,0,0
N-back,Problem Solving,1579044809566,2,0,0,0,16,5,1,0
Wisconsin Card Sort,Response Conflict,1579044815786,0,0,0,0,0,0,0,0
Reversal Learning,Shifting,1579044821934,70,3,1,0,215,12,2,0
Sentence Completion,Reward Processing,1579044828103,0,0,0,0,0,0,0,0
Snack Delay,Visuospatial Processing,1579044834334,0,0,0,0,0,0,0,0
Simon,Emotional Control,1579044840478,0,0,0,0,0,0,0,0
Object Substitution,Emotional Control,1579044846629,0,0,0,0,0,0,0,0
Verbal Span,Motivational Drive,1579044852832,0,0,0,0,0,0,0,0
Tower of London,Shifting,1579044860127,11,1,2,0,24,4,5,0
Semantic Fluency,Emotional Control,1579044866300,1,0,0,0,1,0,0,0
Verbal Fluency,Switching,1579044872462,69,1,9,0,222,28,25,0
Multiple Object Tracking,Emotional Regulation,1579044878660,0,0,0,0,0,0,0,0
Number Letter,Effective Performance,1579044884895,0,0,0,0,0,0,0,0
SR Compatibility,Problem Solving,1579044891015,0,0,0,0,0,0,0,0
Adaptive N-back,Verbal Processing,1579044897189,0,0,0,0,0,0,0,0
Counting Span,Relational Reasoning,1579044903648,0,0,0,0,0,0,0,0
N-back,Creativity,1579044909798,0,0,0,0,4,1,0,0
Tower of Hanoi,Verbal Processing,1579044915962,0,0,0,0,0,0,0,0
Digit Span,Updating,1579044922232,8,1,2,0,20,4,2,0
Random Letter Generation,Inference Control,1579044928462,0,0,0,0,0,0,0,0
Snack Delay,Working Memory,1579044934603,2,0,0,0,2,0,0,0
Backward Span,Effective Performance,1579044940794,0,0,0,0,0,0,0,0
WCST,Verbal Processing,1579044946922,0,0,0,0,1,0,0,0
Verbal Span,Creativity,1579044952994,0,0,0,0,0,0,0,0
Shape School,Cognitive Control,1579044959113,0,0,0,0,0,0,0,0
Shape School,Working Memory,1579044965369,1,0,0,0,4,2,0,0
Simon Says,Sequencing,1579044971638,0,0,0,0,0,0,0,0
Verbal Fluency,Cognitive Control,1579044977787,20,2,1,0,35,3,2,0
Automated Operation Span,Fluid Intelligence,1579044983950,0,0,0,0,0,0,0,0
Automated Operation Span,Switching,1579044990135,0,0,0,0,0,0,0,0
Number Letter,Fluency,1579044996277,8,1,0,0,10,1,0,0
Object Substitution,Initiation,1579045002440,0,0,0,0,0,0,0,0
Block Span,Relational Reasoning,1579045008964,0,0,0,0,0,0,0,0
Stroop,Fluency,1579045015103,241,24,94,0,648,66,278,0
N-back,Inhibition Control,1579045021378,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Cognitive Flexibility,1579045027519,0,0,0,0,0,0,0,0
Snack Delay,Relational Reasoning,1579045033703,0,0,0,0,0,0,0,0
Stroop,Generativity,1579045039797,1,0,0,0,1,0,0,0
Oddity Switching,Response Conflict,1579045045919,0,0,0,0,0,0,0,0
Somethings the Same Game,Feedback Learning,1579045052039,0,0,0,0,0,0,0,0
Semantic Fluency,Organization,1579045059296,3,1,0,0,17,5,1,0
Shape School,Generativity,1579045065455,0,0,0,0,0,0,0,0
STOP,Mindfulness,1579045071558,0,0,0,0,21,0,0,0
Adaptive N-back,Executive Control,1579045077888,0,0,0,0,0,0,0,0
Backward Span,Fluid Intelligence,1579045084218,0,0,0,0,1,1,0,0
STOP,Switching,1579045090354,14,1,0,0,330,5,0,0
Random Number Generation,Inhibition,1579045096847,14,7,2,0,24,8,2,0
Spatial Conflict Arrows,Shifting,1579045102953,0,0,0,0,0,0,0,0
Random Letter Generation,Feedback Learning,1579045109354,0,0,0,0,0,0,0,0
Corsi Block Span,Sequencing,1579045115489,0,0,0,0,0,0,0,0
Number Letter,Generativity,1579045122035,0,0,0,0,0,0,0,0
Running Span,Self Control,1579045128108,0,0,0,0,0,0,0,0
Pychomotor Vigilance,Generativity,1579045134921,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Verbal Processing,1579045141023,0,0,0,0,0,0,0,0
Plus Minus Task,Generativity,1579045147116,0,0,0,0,0,0,0,0
Toy Sort,Strategic Retrieval,1579045153197,0,0,0,0,0,0,0,0
Oddity Switching,Problem Solving,1579045159318,0,0,0,0,0,0,0,0
Corsi Block Span,Inhibition Control,1579045165400,0,0,0,0,0,0,0,0
Block Span,Shifting,1579045171540,0,0,0,0,0,0,0,0
Visuospatial Span,Emotional Control,1579045177653,0,0,0,0,0,0,0,0
Reversal Learning,Dual Task Coordination,1579045183767,0,0,0,0,0,0,0,0
Backward Span,Problem Solving,1579045189900,0,0,0,0,1,0,0,0
Tower of Hanoi,Behavioral Regulation,1579045196100,0,0,0,0,0,0,0,0
STOP,Motivational Drive,1579045202195,0,0,0,0,0,0,0,0
SR Compatibility,Shifting,1579045208351,0,0,0,0,0,0,0,0
Tower of Hanoi,Cognitive Control,1579045215597,3,0,0,0,4,0,0,0
Running Span,Fluid Intelligence,1579045221665,1,0,0,0,3,2,0,0
Multiple Object Tracking,Self Control,1579045227779,0,0,0,0,0,0,0,0
Stroop,Dual Task Coordination,1579045233908,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Deductive Reasoning,1579045240000,0,0,0,0,0,0,0,0
Block Span,Working Memory,1579045247224,3,0,0,0,10,0,0,0
Pictorial Updating,Response Inhibition,1579045253321,0,0,0,0,0,0,0,0
Adaptive N-back,Logical Reasoning,1579045259399,0,0,0,0,0,0,0,0
Spatial Span,Feedback Learning,1579045265517,0,0,0,0,0,0,0,0
Reverse Categorization,Cognitive Flexibility,1579045271620,3,0,0,0,3,0,0,0
Nebraska Barnyard,Response Conflict,1579045277823,0,0,0,0,0,0,0,0
Running Span,Strategic Retrieval,1579045284019,0,0,0,0,0,0,0,0
Backward Span,Central Executive,1579045290118,1,0,0,0,5,0,0,0
Picture Symbol,Reward Processing,1579045296287,0,0,0,0,0,0,0,0
Picture Symbol,Fluid Intelligence,1579045302400,0,0,0,0,0,0,0,0
Visuospatial Span,Cognitive Control,1579045308550,0,0,0,0,1,0,0,0
Adaptive N-back,Shifting,1579045314664,0,0,0,0,0,0,0,0
OSpan,Behavioral Regulation,1579045320882,0,0,0,0,0,0,0,0
Picture Symbol,Initiation,1579045326968,0,0,0,0,0,0,0,0
OOO,Deductive Reasoning,1579045333071,0,0,0,0,0,0,0,0
Verbal Span,Problem Solving,1579045339184,0,0,0,0,0,0,0,0
